seed_set,mean jaccard
0000088_key0.0_5,0.21599229358145045
0000088_key0.0_10,0.22939990417121434
0000088_key0.0_15,0.24465400953597788
0000088_key0.0_20,0.25604716137591915
0000088_key0.0_25,0.26298049069431784
0000088_key0.0_30,0.267236986098288
0000088_key0.1_5,0.21599229358145045
0000088_key0.1_10,0.22939990417121434
0000088_key0.1_15,0.6360344737073219
0000088_key0.1_20,0.63506358120978
0000088_key0.1_25,0.678180199267061
0000088_key0.1_30,0.678180199267061
0000088_key0.2_5,0.21599229358145045
0000088_key0.2_10,0.6838337358473314
0000088_key0.2_15,0.5905804846389734
0000088_key0.2_20,0.6521579463532965
0000088_key0.2_25,0.951951089845826
0000088_key0.2_30,0.9778947368421047
0000088_key0.3_5,0.6966684018175281
0000088_key0.3_10,0.5893024032197167
0000088_key0.3_15,0.9727272727272723
0000088_key0.3_20,1.0
0000088_key0.3_25,1.0
0000088_key0.3_30,1.0
0000088_key0.4_5,0.6966684018175281
0000088_key0.4_10,0.6588749682610928
0000088_key0.4_15,1.0
0000088_key0.4_20,1.0
0000088_key0.4_25,1.0
0000088_key0.4_30,1.0
0000088_key0.5_5,0.6300312991302995
0000088_key0.5_10,0.9727272727272723
0000088_key0.5_15,1.0
0000088_key0.5_20,1.0
0000088_key0.5_25,1.0
0000088_key0.5_30,1.0
0000088_key0.6_5,0.6300312991302995
0000088_key0.6_10,0.9874999999999999
0000088_key0.6_15,0.9874999999999999
0000088_key0.6_20,0.9874999999999999
0000088_key0.6_25,0.975
0000088_key0.6_30,0.975
0000088_key0.7_5,0.689109423157003
0000088_key0.7_10,0.9874999999999999
0000088_key0.7_15,0.9874999999999999
0000088_key0.7_20,0.9539473684210527
0000088_key0.7_25,0.9539473684210527
0000088_key0.7_30,0.9078007518796994
0000088_key0.8_5,0.689109423157003
0000088_key0.8_10,0.975
0000088_key0.8_15,0.9412593984962406
0000088_key0.8_20,0.8345238095238096
0000088_key0.8_25,0.8078320802005013
0000088_key0.8_30,0.752130325814536
0000088_key0.9_5,0.9604066985645929
0000088_key0.9_10,0.867982456140351
0000088_key0.9_15,0.7056390977443608
0000088_key0.9_20,0.5993859649122807
0000088_key0.9_25,0.5808959899749375
0000088_key0.9_30,0.5772807017543857
0000248_key0.0_5,0.18476732632200465
0000248_key0.0_10,0.16832883845987584
0000248_key0.0_15,0.1665946287845535
0000248_key0.0_20,0.16487343179298972
0000248_key0.0_25,0.16405983983389152
0000248_key0.0_30,0.16349418188123144
0000248_key0.1_5,0.18476732632200465
0000248_key0.1_10,0.16832883845987584
0000248_key0.1_15,0.1525824056929014
