seed_set,mean jaccard
0000088_key0.0_5,0.825651960527149
0000088_key0.0_10,0.7631028613682098
0000088_key0.0_15,0.7093927978238377
0000088_key0.0_20,0.6836322873640016
0000088_key0.0_25,0.6587400829889107
0000088_key0.0_30,0.6420486040927021
0000088_key0.1_5,0.825651960527149
0000088_key0.1_10,0.7631028613682098
0000088_key0.1_15,0.8401018684178635
0000088_key0.1_20,0.8378984071599228
0000088_key0.1_25,0.806073089892382
0000088_key0.1_30,0.806073089892382
0000088_key0.2_5,0.825651960527149
0000088_key0.2_10,0.8423441050254248
0000088_key0.2_15,0.77439132708401
0000088_key0.2_20,0.753593697369564
0000088_key0.2_25,0.9888888888888886
0000088_key0.2_30,1.0
0000088_key0.3_5,0.8136634947514608
0000088_key0.3_10,0.77439132708401
0000088_key0.3_15,0.9888888888888886
0000088_key0.3_20,1.0
0000088_key0.3_25,0.9874999999999999
0000088_key0.3_30,0.9874999999999999
0000088_key0.4_5,0.8136634947514608
0000088_key0.4_10,0.753593697369564
0000088_key0.4_15,1.0
0000088_key0.4_20,0.9664473684210526
0000088_key0.4_25,0.950657894736842
0000088_key0.4_30,0.9317669172932331
0000088_key0.5_5,0.7894558585142336
0000088_key0.5_10,0.9888888888888886
0000088_key0.5_15,0.9664473684210526
0000088_key0.5_20,0.9447368421052631
0000088_key0.5_25,0.89906015037594
0000088_key0.5_30,0.8882518796992482
0000088_key0.6_5,0.7894558585142336
0000088_key0.6_10,1.0
0000088_key0.6_15,0.9664473684210526
0000088_key0.6_20,0.8946428571428573
0000088_key0.6_25,0.8987781954887222
0000088_key0.6_30,0.8838345864661661
0000088_key0.7_5,0.8287607799836902
0000088_key0.7_10,1.0
0000088_key0.7_15,0.8908834586466167
0000088_key0.7_20,0.8969924812030079
0000088_key0.7_25,0.8661654135338349
0000088_key0.7_30,0.8596491228070178
0000088_key0.8_5,0.8287607799836902
0000088_key0.8_10,0.9664473684210526
0000088_key0.8_15,0.8806390977443611
0000088_key0.8_20,0.8585463659147878
0000088_key0.8_25,0.8130325814536344
0000088_key0.8_30,0.7672180451127819
0000088_key0.9_5,1.0
0000088_key0.9_10,0.9664473684210526
0000088_key0.9_15,0.8969924812030079
0000088_key0.9_20,0.7595739348370923
0000088_key0.9_25,0.7608771929824559
0000088_key0.9_30,0.772807017543859
0000248_key0.0_5,1.0
0000248_key0.0_10,0.9484771381329814
0000248_key0.0_15,0.9484771381329814
0000248_key0.0_20,0.9484771381329814
