seed_set,mean jaccard
0000088_key0.0_5,0.7385955021030238
0000088_key0.0_10,0.6588791191271283
0000088_key0.0_15,0.6292197698379081
0000088_key0.0_20,0.6153081726682724
0000088_key0.0_25,0.602312974578347
0000088_key0.0_30,0.5879598922853649
0000088_key0.1_5,0.7385955021030238
0000088_key0.1_10,0.6588791191271283
0000088_key0.1_15,0.8434972389420806
0000088_key0.1_20,0.8389714754894547
0000088_key0.1_25,0.8677616204369186
0000088_key0.1_30,0.8677616204369186
0000088_key0.2_5,0.7385955021030238
0000088_key0.2_10,0.8492268980179432
0000088_key0.2_15,0.7899955750620564
0000088_key0.2_20,0.6830745112391274
0000088_key0.2_25,0.9888888888888886
0000088_key0.2_30,1.0
0000088_key0.3_5,0.7693652641273666
0000088_key0.3_10,0.7899955750620564
0000088_key0.3_15,0.9888888888888886
0000088_key0.3_20,1.0
0000088_key0.3_25,1.0
0000088_key0.3_30,1.0
0000088_key0.4_5,0.7693652641273666
0000088_key0.4_10,0.6830745112391274
0000088_key0.4_15,1.0
0000088_key0.4_20,1.0
0000088_key0.4_25,0.9763157894736841
0000088_key0.4_30,0.9447368421052631
0000088_key0.5_5,0.7663183152519116
0000088_key0.5_10,0.9888888888888886
0000088_key0.5_15,1.0
0000088_key0.5_20,0.950657894736842
0000088_key0.5_25,0.9401315789473684
0000088_key0.5_30,0.9664473684210526
0000088_key0.6_5,0.7663183152519116
0000088_key0.6_10,1.0
0000088_key0.6_15,1.0
0000088_key0.6_20,0.9342105263157895
0000088_key0.6_25,0.9763157894736841
0000088_key0.6_30,0.9494360902255643
0000088_key0.7_5,0.7147444129974275
0000088_key0.7_10,1.0
0000088_key0.7_15,0.9208646616541355
0000088_key0.7_20,0.9384398496240605
0000088_key0.7_25,0.9203007518796998
0000088_key0.7_30,0.8160401002506273
0000088_key0.8_5,0.7147444129974275
0000088_key0.8_10,1.0
0000088_key0.8_15,0.9214285714285716
0000088_key0.8_20,0.9208020050125318
0000088_key0.8_25,0.810025062656642
0000088_key0.8_30,0.7442982456140346
0000088_key0.9_5,1.0
0000088_key0.9_10,0.9874999999999999
0000088_key0.9_15,0.9244360902255637
0000088_key0.9_20,0.8170300751879707
0000088_key0.9_25,0.7404260651629064
0000088_key0.9_30,0.7655263157894732
