seed_set,mean jaccard
0000088_key0.0_5,0.25729154023764556
0000088_key0.0_10,0.24285852052156337
0000088_key0.0_15,0.23951656508726324
0000088_key0.0_20,0.23917629562044385
0000088_key0.0_25,0.23917629562044385
0000088_key0.0_30,0.23917629562044385
0000088_key0.1_5,0.25729154023764556
0000088_key0.1_10,0.24285852052156337
0000088_key0.1_15,0.25727407301754923
0000088_key0.1_20,0.25714534283279844
0000088_key0.1_25,0.25714534283279844
0000088_key0.1_30,0.25714534283279844
0000088_key0.2_5,0.25729154023764556
0000088_key0.2_10,0.2712643457003081
0000088_key0.2_15,0.26327629224145965
0000088_key0.2_20,0.26327629224145965
0000088_key0.2_25,0.26327629224145965
0000088_key0.2_30,0.26327629224145965
0000088_key0.3_5,0.28000240985987823
0000088_key0.3_10,0.2858204751404118
0000088_key0.3_15,0.2858204751404118
0000088_key0.3_20,0.2858204751404118
0000088_key0.3_25,0.2858204751404118
0000088_key0.3_30,0.2858204751404118
0000088_key0.4_5,0.28000240985987823
0000088_key0.4_10,0.2858204751404118
0000088_key0.4_15,0.2858204751404118
0000088_key0.4_20,0.2858204751404118
0000088_key0.4_25,0.2858204751404118
0000088_key0.4_30,0.2858204751404118
0000088_key0.5_5,0.2858204751404118
0000088_key0.5_10,0.2858204751404118
0000088_key0.5_15,0.2858204751404118
0000088_key0.5_20,0.2858204751404118
0000088_key0.5_25,0.2858204751404118
0000088_key0.5_30,0.2858204751404118
0000088_key0.6_5,0.2858204751404118
0000088_key0.6_10,0.2858204751404118
0000088_key0.6_15,0.2824180944268797
0000088_key0.6_20,0.2824180944268797
0000088_key0.6_25,0.2824180944268797
0000088_key0.6_30,0.2824180944268797
0000088_key0.7_5,0.2858204751404118
0000088_key0.7_10,0.2824180944268797
0000088_key0.7_15,0.27901571371334766
0000088_key0.7_20,0.2688085715727515
0000088_key0.7_25,0.2688085715727515
0000088_key0.7_30,0.2688085715727515
0000088_key0.8_5,0.2858204751404118
0000088_key0.8_10,0.28033150318703187
0000088_key0.8_15,0.2700303760840297
0000088_key0.8_20,0.25677787101261007
0000088_key0.8_25,0.25677787101261007
0000088_key0.8_30,0.25677787101261007
0000088_key0.9_5,0.2858204751404118
0000088_key0.9_10,0.2508000521802846
0000088_key0.9_15,0.2449714836179
0000088_key0.9_20,0.25108013095098813
0000088_key0.9_25,0.25108013095098813
0000088_key0.9_30,0.25108013095098813
0000248_key0.0_5,0.2168134204014362
0000248_key0.0_10,0.20151370675831914
0000248_key0.0_15,0.200317064215854
0000248_key0.0_20,0.200317064215854
0000248_key0.0_25,0.200317064215854
0000248_key0.0_30,0.200317064215854
0000248_key0.1_5,0.2168134204014362
0000248_key0.1_10,0.20151370675831914
0000248_key0.1_15,0.21530679649905138
0000248_key0.1_20,0.21530679649905138
0000248_key0.1_25,0.21530679649905138
0000248_key0.1_30,0.21530679649905138
0000248_key0.2_5,0.2168134204014362
0000248_key0.2_10,0.23096674800154526
0000248_key0.2_15,0.23315800392632297
0000248_key0.2_20,0.23315800392632297
0000248_key0.2_25,0.23315800392632297
0000248_key0.2_30,0.23315800392632297
0000248_key0.3_5,0.2383561881734755
0000248_key0.3_10,0.27592423083882245
0000248_key0.3_15,0.27592423083882245
0000248_key0.3_20,0.27592423083882245
0000248_key0.3_25,0.27592423083882245
0000248_key0.3_30,0.27592423083882245
0000248_key0.4_5,0.23850216092119345
0000248_key0.4_10,0.30542219947704435
0000248_key0.4_15,0.30542219947704435
0000248_key0.4_20,0.30542219947704435
0000248_key0.4_25,0.30542219947704435
0000248_key0.4_30,0.30542219947704435
0000248_key0.5_5,0.33049035110233876
0000248_key0.5_10,0.33049035110233876
0000248_key0.5_15,0.33049035110233876
0000248_key0.5_20,0.33049035110233876
0000248_key0.5_25,0.33049035110233876
0000248_key0.5_30,0.33049035110233876
0000248_key0.6_5,0.36954242683923616
0000248_key0.6_10,0.36954242683923616
0000248_key0.6_15,0.36954242683923616
0000248_key0.6_20,0.36954242683923616
0000248_key0.6_25,0.36954242683923616
0000248_key0.6_30,0.36954242683923616
0000248_key0.7_5,0.39123511620685036
0000248_key0.7_10,0.38004502807238294
0000248_key0.7_15,0.3723637118677402
0000248_key0.7_20,0.3723637118677402
0000248_key0.7_25,0.3723637118677402
0000248_key0.7_30,0.3723637118677402
0000248_key0.8_5,0.39123511620685036
0000248_key0.8_10,0.38004502807238294
0000248_key0.8_15,0.345635552727496
0000248_key0.8_20,0.345635552727496
0000248_key0.8_25,0.345635552727496
0000248_key0.8_30,0.345635552727496
0000248_key0.9_5,0.36078476449931907
0000248_key0.9_10,0.27757984889726456
0000248_key0.9_15,0.2795476554996392
0000248_key0.9_20,0.2795476554996392
0000248_key0.9_25,0.2795476554996392
0000248_key0.9_30,0.2795476554996392
0000328_key0.0_5,0.23175049580639034
0000328_key0.0_10,0.18823050153044268
0000328_key0.0_15,0.17733556690067878
0000328_key0.0_20,0.17301046578991391
0000328_key0.0_25,0.17146535337359797
0000328_key0.0_30,0.17146535337359797
0000328_key0.1_5,0.23175049580639034
0000328_key0.1_10,0.18823050153044268
0000328_key0.1_15,0.23684053513773362
0000328_key0.1_20,0.23634342370178046
0000328_key0.1_25,0.23619099188926493
0000328_key0.1_30,0.23619099188926493
0000328_key0.2_5,0.23175049580639034
0000328_key0.2_10,0.2633415071649955
0000328_key0.2_15,0.2636373167120677
0000328_key0.2_20,0.2983265069708002
0000328_key0.2_25,0.2983265069708002
0000328_key0.2_30,0.2983265069708002
0000328_key0.3_5,0.2901795368892779
0000328_key0.3_10,0.28158258092379207
0000328_key0.3_15,0.29976984451327454
0000328_key0.3_20,0.3077566153874077
0000328_key0.3_25,0.3077566153874077
0000328_key0.3_30,0.3077566153874077
0000328_key0.4_5,0.2901795368892779
0000328_key0.4_10,0.31265061536012834
0000328_key0.4_15,0.3426100640255725
0000328_key0.4_20,0.379847731013675
0000328_key0.4_25,0.379847731013675
0000328_key0.4_30,0.379847731013675
0000328_key0.5_5,0.316508834013459
0000328_key0.5_10,0.3276296430901919
0000328_key0.5_15,0.4284179496985006
0000328_key0.5_20,0.4284179496985006
0000328_key0.5_25,0.4284179496985006
0000328_key0.5_30,0.4284179496985006
