seed_set,mean jaccard
0000088_key0.0_5,0.6942561289415288
0000088_key0.0_10,0.6681421954138757
0000088_key0.0_15,0.6272927565248932
0000088_key0.0_20,0.6058593564463808
0000088_key0.0_25,0.5984032198460302
0000088_key0.0_30,0.5876078293705121
0000088_key0.1_5,0.6942561289415288
0000088_key0.1_10,0.6681421954138757
0000088_key0.1_15,0.8354350188263603
0000088_key0.1_20,0.8453791789233219
0000088_key0.1_25,0.752771711122077
0000088_key0.1_30,0.752771711122077
0000088_key0.2_5,0.6942561289415288
0000088_key0.2_10,0.8469178939866225
0000088_key0.2_15,0.721618501189385
0000088_key0.2_20,0.8130602818098741
0000088_key0.2_25,1.0
0000088_key0.2_30,1.0
0000088_key0.3_5,0.8241235329165598
0000088_key0.3_10,0.721618501189385
0000088_key0.3_15,1.0
0000088_key0.3_20,1.0
0000088_key0.3_25,1.0
0000088_key0.3_30,1.0
0000088_key0.4_5,0.8241235329165598
0000088_key0.4_10,0.8130602818098741
0000088_key0.4_15,1.0
0000088_key0.4_20,1.0
0000088_key0.4_25,1.0
0000088_key0.4_30,0.9763157894736841
0000088_key0.5_5,0.7386413687927045
0000088_key0.5_10,1.0
0000088_key0.5_15,1.0
0000088_key0.5_20,0.9874999999999999
0000088_key0.5_25,0.9348684210526316
0000088_key0.5_30,0.8901315789473685
0000088_key0.6_5,0.7386413687927045
0000088_key0.6_10,1.0
0000088_key0.6_15,0.975
0000088_key0.6_20,0.9223684210526315
0000088_key0.6_25,0.8918233082706772
0000088_key0.6_30,0.8304824561403505
0000088_key0.7_5,0.8528034512786843
0000088_key0.7_10,1.0
0000088_key0.7_15,0.9140037593984962
0000088_key0.7_20,0.8889724310776943
0000088_key0.7_25,0.835895989974938
0000088_key0.7_30,0.8369298245614042
0000088_key0.8_5,0.8528034512786843
0000088_key0.8_10,0.9874999999999999
0000088_key0.8_15,0.8959273182957392
0000088_key0.8_20,0.8366791979949881
0000088_key0.8_25,0.7817543859649111
0000088_key0.8_30,0.7793483709273181
0000088_key0.9_5,1.0
0000088_key0.9_10,0.9297619047619047
0000088_key0.9_15,0.8478634085213037
0000088_key0.9_20,0.8112406015037593
0000088_key0.9_25,0.7681328320801993
0000088_key0.9_30,0.8149999999999995
0000248_key0.0_5,0.7315908495686004
0000248_key0.0_10,0.6328476503130225
0000248_key0.0_15,0.6328476503130225
0000248_key0.0_20,0.6328476503130225
0000248_key0.0_25,0.6328476503130225
0000248_key0.0_30,0.6328476503130225
0000248_key0.1_5,0.7315908495686004
0000248_key0.1_10,0.6328476503130225
0000248_key0.1_15,0.5452889693373274
0000248_key0.1_20,0.5452889693373274
0000248_key0.1_25,0.5452889693373274
