seed_set,mean jaccard
0000088_key0.0_5,0.21523055997053778
0000088_key0.0_10,0.23499331713426194
0000088_key0.0_15,0.244684070860312
0000088_key0.0_20,0.24756900222038478
0000088_key0.0_25,0.24685808462327727
0000088_key0.0_30,0.24632253517147643
0000088_key0.1_5,0.21523055997053778
0000088_key0.1_10,0.23499331713426194
0000088_key0.1_15,0.4572796370853031
0000088_key0.1_20,0.4532192078294173
0000088_key0.1_25,0.5021251698306848
0000088_key0.1_30,0.5021251698306848
0000088_key0.2_5,0.21523055997053778
0000088_key0.2_10,0.6083600577475355
0000088_key0.2_15,0.6749202259728567
0000088_key0.2_20,0.8002631578947372
0000088_key0.2_25,0.9314354066985644
0000088_key0.2_30,0.9314354066985644
0000088_key0.3_5,0.6269791714067182
0000088_key0.3_10,0.6850509633540487
0000088_key0.3_15,1.0
0000088_key0.3_20,1.0
0000088_key0.3_25,1.0
0000088_key0.3_30,1.0
0000088_key0.4_5,0.6269791714067182
0000088_key0.4_10,0.8451677439212073
0000088_key0.4_15,1.0
0000088_key0.4_20,1.0
0000088_key0.4_25,1.0
0000088_key0.4_30,1.0
0000088_key0.5_5,0.750707220950928
0000088_key0.5_10,1.0
0000088_key0.5_15,1.0
0000088_key0.5_20,1.0
0000088_key0.5_25,1.0
0000088_key0.5_30,1.0
0000088_key0.6_5,0.750707220950928
0000088_key0.6_10,1.0
0000088_key0.6_15,0.975
0000088_key0.6_20,0.975
0000088_key0.6_25,0.975
0000088_key0.6_30,0.975
0000088_key0.7_5,0.8767900756793942
0000088_key0.7_10,0.975
0000088_key0.7_15,0.9387218045112782
0000088_key0.7_20,0.8829887218045113
0000088_key0.7_25,0.8829887218045113
0000088_key0.7_30,0.8531015037593985
0000088_key0.8_5,0.8767900756793942
0000088_key0.8_10,0.882687969924812
0000088_key0.8_15,0.8211842105263156
0000088_key0.8_20,0.7340914786967415
0000088_key0.8_25,0.7297681704260647
0000088_key0.8_30,0.675770676691729
0000088_key0.9_5,1.0
0000088_key0.9_10,0.737456140350877
0000088_key0.9_15,0.6174122807017544
0000088_key0.9_20,0.5589223057644108
0000088_key0.9_25,0.5734273182957392
0000088_key0.9_30,0.6283709273182958
0000248_key0.0_5,0.1796540406740473
0000248_key0.0_10,0.16641467121237982
0000248_key0.0_15,0.16425189915668945
0000248_key0.0_20,0.16186898474152975
0000248_key0.0_25,0.16097771485896792
0000248_key0.0_30,0.16097771485896792
0000248_key0.1_5,0.1796540406740473
0000248_key0.1_10,0.16641467121237982
0000248_key0.1_15,0.14741395338519325
0000248_key0.1_20,0.14741395338519325
0000248_key0.1_25,0.1481661644784823
0000248_key0.1_30,0.1481661644784823
0000248_key0.2_5,0.1796540406740473
0000248_key0.2_10,0.19988186623230322
0000248_key0.2_15,0.2226936352532227
0000248_key0.2_20,0.23749404389433035
0000248_key0.2_25,0.2517042252556802
0000248_key0.2_30,0.2517042252556802
0000248_key0.3_5,0.5044792373520974
0000248_key0.3_10,0.5919804616145711
0000248_key0.3_15,0.6544677455003284
0000248_key0.3_20,0.6544677455003284
0000248_key0.3_25,0.6544677455003284
0000248_key0.3_30,0.6544677455003284
0000248_key0.4_5,0.6694415973932435
0000248_key0.4_10,0.802080200501253
0000248_key0.4_15,0.8158771929824558
0000248_key0.4_20,0.8158771929824558
0000248_key0.4_25,0.8158771929824558
0000248_key0.4_30,0.8158771929824558
0000248_key0.5_5,0.7775657894736843
0000248_key0.5_10,0.8475877192982454
0000248_key0.5_15,0.8158771929824558
0000248_key0.5_20,0.8158771929824558
0000248_key0.5_25,0.8158771929824558
0000248_key0.5_30,0.8158771929824558
0000248_key0.6_5,0.747204790823212
0000248_key0.6_10,0.7594736842105265
0000248_key0.6_15,0.7594736842105265
0000248_key0.6_20,0.7594736842105265
0000248_key0.6_25,0.7594736842105265
0000248_key0.6_30,0.7594736842105265
0000248_key0.7_5,0.6274871630295253
0000248_key0.7_10,0.5600438596491233
0000248_key0.7_15,0.5600438596491233
0000248_key0.7_20,0.5600438596491233
0000248_key0.7_25,0.543245614035088
0000248_key0.7_30,0.543245614035088
0000248_key0.8_5,0.6043731279418058
0000248_key0.8_10,0.5238157894736845
0000248_key0.8_15,0.5238157894736845
0000248_key0.8_20,0.5131578947368421
0000248_key0.8_25,0.5131578947368421
0000248_key0.8_30,0.5131578947368421
0000248_key0.9_5,0.5195614035087719
0000248_key0.9_10,0.33903508771929824
0000248_key0.9_15,0.33903508771929824
0000248_key0.9_20,0.33013157894736844
0000248_key0.9_25,0.33013157894736844
0000248_key0.9_30,0.33013157894736844
0000328_key0.0_5,0.2059226936375962
0000328_key0.0_10,0.18169157901765617
0000328_key0.0_15,0.17542438629811624
0000328_key0.0_20,0.17387706373854955
0000328_key0.0_25,0.17142399221359236
0000328_key0.0_30,0.17044982845941212
0000328_key0.1_5,0.2059226936375962
0000328_key0.1_10,0.18169157901765617
0000328_key0.1_15,0.4941943789399621
0000328_key0.1_20,0.4941943789399621
0000328_key0.1_25,0.4941943789399621
0000328_key0.1_30,0.4941943789399621
0000328_key0.2_5,0.2059226936375962
0000328_key0.2_10,0.6874375112063913
0000328_key0.2_15,0.6406327514996646
