seed_set,mean jaccard
0018894,1.0
0018687,1.0
0018023,1.0
0011399,1.0
0007705,1.0
0010383,0.6868629908103592
0001341,0.5209375419901737
0041052,0.6681646131646136
0010520,0.6761842105263153
0009183,1.0
0010297,0.5203174603174607
0017339,0.670666248955722
0011812,0.42440841871813834
0010581,0.3238807112446513
0010985,0.41015563139809524
0008679,0.42802504513030804
0010968,0.8273325358851664
0005229,0.3470886423518002
0008364,0.42900745962074766
0010180,0.6648600522284726
0020739,0.950657894736842
0013367,0.39607982660614227
0005893,0.5421052631578959
0003924,0.6391499582289055
0007958,0.512781954887219
0015691,0.5710210257578682
0009255,0.6287314001787678
0012893,0.9224880382775104
0008519,0.6982456140350882
0009046,0.2953984647149059
0010735,0.45334662413609833
0011751,0.7906015037593978
0001358,0.6971804511278182
0005595,0.5037107921318454
0006375,0.6172932330827074
0020478,1.0
0010655,0.4841700843016637
0015231,0.42667809519743055
0005744,0.7813909774436086
0019591,0.6616788766788764
0011966,0.4331230040169668
0007551,0.6125313283208034
0017338,1.0
0006846,0.49918016194331966
0007608,0.4989974937343368
0019349,0.3914154301151205
0010161,0.496435078079815
0010269,0.5705261168999558
0008018,1.0
0011740,1.0
0016281,0.6814536340852138
0020541,0.4242000981474669
0008224,0.8293580542264746
0009657,0.8192982456140349
0008386,0.7912280701754383
0016383,0.3274460002411367
0018882,0.6360630743525484
0003947,0.6842105263157899
0013808,0.5837092731829586
0007522,0.6929824561403523
0008610,1.0
0009258,0.6140913910650755
0019618,0.8930473035736198
0018937,0.7997493734335844
0005920,0.35475499320985715
0008621,1.0
0012679,0.6591259763628182
0012349,0.6425318541108009
0019557,0.21100391996768902
0011979,0.626313642497853
0015713,0.5201502792872761
0009182,1.0
0006052,0.2885270064156327
0009292,0.4532927156263067
0017267,1.0
0002249,1.0
0005478,0.8263157894736842
0018116,0.6350955039112931
0007572,0.748872180451128
0002917,0.7120614035087723
0006875,0.6465434419381789
0006523,0.40126328650709464
0008742,0.3074964217069484
0019318,0.40074466469203274
0009656,0.801503759398496
0008303,0.505770866560341
0024498,0.3645906432748535
0007324,0.5301201349209327
0011071,0.6044903926482863
0001703,1.0
0018872,0.548999772157667
0006714,0.3344724251722784
0001824,0.5957607304975722
0002010,0.47685634540897653
0008000,0.41665337586390255
0008922,0.6696783625731002
0013792,0.45683147262094687
0011612,0.6664323395902341
0019319,0.41909660514923647
0004247,0.9552631578947377
0012097,0.5734337592232329
0005345,1.0
0020381,0.7274960127591709
0002476,0.8894736842105263
0002545,0.5863742690058491
0010799,0.7010442773600654
0000455,0.43567899739211674
0012740,1.0
0007762,0.5218939393939386
0008554,0.5977386940544833
0004741,0.5332757812363077
0021427,0.5088835725677842
0007758,0.475438596491229
0007451,0.3426052370176128
0019568,0.7052631578947379
0009279,0.46237567944611313
0005152,0.8152251257514412
0002928,0.5678884711779443
0013404,0.4393766175345126
0007818,0.6124003189792669
0019562,0.7589473684210523
0007471,1.0
0010316,0.5277713222450064
0012156,1.0
0016390,0.4102654400711271
0020040,0.4741600212652844
0003233,0.48705266955266935
0007086,0.6396512113617377
0000136,0.9518796992481212
0000248,0.5996060956587266
0018973,0.7481100478468897
0007477,1.0
0000351,0.450829725829726
0019091,0.5103957446062714
0015753,0.6270676691729334
0009282,0.42808479532163757
0009917,1.0
0012048,0.38044816152380906
0007216,1.0
0008097,0.41991076175286685
0019341,0.3593694025272975
0001567,0.48273454260700194
0008380,0.6641604010025072
0007872,1.0
0000107,0.40551843151688394
0002267,0.4078329273066112
0019569,1.0
0010898,0.6526861734756472
0006506,0.7315162907268173
0042970,0.6355472013366741
0018092,0.48282807835439445
0007215,1.0
0002532,1.0
0019673,0.45303570827177675
0005574,1.0
0006951,0.4187592524434628
0002450,0.4533355932852838
0023595,0.2587301475840257
0000447,0.681077694235589
0009276,1.0
0019571,0.37526203328834906
0010162,0.5292002897343453
0010811,0.4470428563886279
0009655,0.7904761904761907
0015486,0.32773054555297493
0011329,0.8840643274853799
0013343,1.0
0010091,1.0
0010011,0.5436813368116011
0006266,0.34450436320690503
0021571,0.46544964775777864
0019287,0.22005658297973435
0008737,1.0
0003225,0.4720448849396221
0019570,0.6278195488721819
0009290,0.43553703606335187
0000745,1.0
0009554,0.9518796992481212
0009691,0.31806008834646576
0008156,0.2537614164889298
0007510,0.22612983213458743
0011153,1.0
0009681,0.614045530492899
0007767,0.38265471370734533
0011191,1.0
0000393,0.2622673537287761
0011022,0.4497462040883097
0024552,0.9315789473684221
0004730,0.7121318155528674
0015254,0.599248120300751
0011818,1.0
0008897,0.49411066132733866
0005103,0.45185406698564556
0020513,0.770802005012531
0019100,0.6560568086883859
0010659,0.6569444444444448
0003119,0.609774436090227
0009335,1.0
0019082,0.5370246632316861
0006807,0.5134794153215211
0011035,0.7033583959899741
0007042,1.0
0010172,1.0
0000009,0.9393483709273186
0002036,0.5116360101886418
0003088,0.6338345864661664
0007291,1.0
0007043,0.8052631578947371
0012488,0.8460526315789474
0007113,0.4776301768407033
0002728,1.0
0008748,0.5261940471808899
0019311,0.5501253132832076
0009698,0.30392178108224227
0008518,0.6888888888888896
0018604,0.5488929053402742
0002612,0.4177335886507713
0006007,0.43144863607324896
0003085,0.9729323308270683
0004822,0.770029239766082
0010188,1.0
0019340,0.6265603402445495
0012162,0.689152046783626
0015999,1.0
0005356,0.5184735293945818
0001105,0.607177033492823
0009552,0.5571832991569835
0018321,0.4364316239316237
0021945,0.5572134298450088
0020761,1.0
0000390,0.6075023806602748
0010790,0.7242272347535498
0001609,0.4940110182215442
0002907,1.0
0016619,0.7533834586466153
0021104,0.9729323308270681
0000507,1.0
0011905,0.3935079248237142
0005161,0.3135419985071686
0009945,0.6343358395989965
0009076,1.0
0001957,0.5343462664786193
0007004,0.5721512113617369
0015146,0.36449033422717636
0018301,0.7172180451127813
0016710,0.5847117794486225
0017923,0.7684210526315788
0005164,0.8473684210526315
0018096,0.7159489633173829
0018448,0.6983500417710933
0008762,0.6930137844611527
0019567,0.6992481203007529
0015518,0.6221804511278185
0015294,0.5980643917486032
0007138,0.8167357788410404
0016107,0.23239465572629153
0006831,0.4400022784233306
0018338,0.5348370927318306
0008223,0.8373684210526314
0006805,0.9330827067669183
0008681,0.38643280695912285
0018076,0.985714285714286
0001741,0.4312796560164979
0009841,0.6100083542188806
0044792,0.2960886391730044
0009641,0.9729323308270681
0009658,0.7757894736842104
0010263,0.8300751879699245
0011698,0.42248660696029144
0019623,0.7771929824561404
0024556,1.0
0011338,1.0
0007554,0.6265664160401017
0016489,0.5115717323612055
0000651,0.4495817134362028
0013662,0.6150228280491438
0006500,0.6328320802005024
0017610,0.597994987468673
0009478,0.6318155236576297
0007295,0.9093567251461971
0014452,1.0
0002695,1.0
0002332,0.4945451637286004
0005738,0.5516290726817054
0009672,0.5684210526315784
0019960,0.5535206852921132
0018024,1.0
